CEP;NUMERO;COMPLEMENTO;QTDE
64057077;5440;;1
64057077;5441;;1
64057077;5441;;1
64057077;5448;;1
64057077;5449;;1
64057077;5457;;1
64057077;5465;;1
64057077;5473;;1
64057077;5474;;1
64057077;5481;;1
64057077;5486;;1
64057077;5488;;1
64057077;5489;;1
64057077;5498;;1
64057077;5499;;1
64057077;5503;;1
64057077;5510;;1
64057077;5518;;1
64057077;5520;;1
64057077;5560;;1
64057077;5570;;1
64057077;5580;;1
64057077;5581;;1
64057077;5587;;1
64057077;5593;;1
64057077;5599;;1
64057077;5605;;1
64057077;5611;;1
64057077;5621;CA 1;1
64057077;5621;CA 2;1
64057077;6405;;1
64057077;6485;;1
64057078;5252;;1
64057078;5396;;1
64057078;5418;;1
64057078;5419;;1
64057078;5421;;1
64057078;5425;;1
64057078;5426;;1
64057078;5435;;1
64057078;5442;;1
64057078;5443;;1
64057078;5449;CA 1;1
64057078;5449;CA 2;1
64057078;5450;;1
64057078;5460;;1
64057078;5461;;1
64057078;5465;;1
64057078;5471;;1
64057078;5474;;1
64057078;5480;;1
64057078;5481;;1
64057078;5490;;1
64057078;5491;;1
64057078;5498;;1
64057078;5501;;1
64057078;5506;;1
64057078;5509;;1
64057078;5516;;1
64057078;5518;;1
64057078;5521;CA 1;1
64057078;5521;CA 2;1
64057078;5525;;1
64057078;5530;CA 1;1
64057078;5530;CA 2;1
64057078;5533;;1
64057078;5554;;1
64057078;5556;;1
64057078;5558;;1
64057078;5565;;1
64057078;5566;;1
64057078;5574;;1
64057078;5576;;1
64057078;5583;CA 1;1
64057078;5583;CA 2;1
64057078;5584;;1
64057078;5593;;1
64057078;5594;;1
64057078;5599;;1
64057078;5600;;1
64057078;5607;;1
64057078;5615;;1
64057078;5616;;1
64057078;5623;;1
64057078;5626;;1
64057078;5631;;1
64057078;5632;;1
64057078;5635;;1
64057078;5639;;1
64057078;5647;;1
64057078;5648;;1
64057078;5663;;1
64057078;5666;;1
64057078;5667;CA 1;1
64057078;5667;CA 2;1
64057078;5676;;1
64057079;3448;;1
64057079;3666;;1
64057079;3676;;1
64057079;3677;;1
64057079;3686;;1
64057079;3687;;1
64057079;3696;;1
64057079;3697;;1
64057079;3706;;1
64057079;3707;;1
64057079;3716;;1
64057079;3717;;1
64057079;3726;;1
64057079;3727;;1
64057079;3727;;1
64057079;3735;;1
64057079;3736;;1
64057079;3746;;1
64057079;3747;;1
64057079;3752;;1
64057079;3756;;1
64057079;3770;;1
64057079;3771;;1
64057079;3781;;1
64057079;3791;;1
64057079;3828;;1
64057079;3829;;1
64057079;3838;;1
64057079;3839;;1
64057079;3849;;1
64057079;4115;;1
64057080;1;;1
64057080;10;;1
64057080;11;;1
64057080;13;;1
64057080;15;QU B;1
64057080;16;;1
64057080;17;;1
64057080;18;;1
64057080;19;;1
64057080;2;;1
64057080;2;CA 1;1
64057080;20;;1
64057080;21;;1
64057080;22;;1
64057080;23;;1
64057080;24;;1
64057080;25;;1
64057080;26;;1
64057080;27;;1
64057080;28;;1
64057080;29;;1
64057080;3;;1
64057080;4;;1
64057080;5;;1
64057080;6;;1
64057080;7;;1
64057080;8;;1
64057080;9;;1
64057088;1;LJ 1;1
64057088;2;LJ 2;1
64057088;3675;;1
64057088;3685;;1
64057088;3687;;1
64057088;3695;;1
64057088;3705;;1
64057088;3715;;1
64057088;3725;;1
64057088;3735;;1
64057088;3735;;1
64057088;3745;;1
64057088;3755;;1
64057088;4780;;1
64057088;4782;;1
64057088;4782;LJ 3;1
64057088;6161;QU A;1
64057088;6171;QU A;1
64057088;6181;QU A;1
64057088;6191;QU A;1
64057088;6201;QU A;1
64057088;6211;QU A;1
64057088;6221;QU A;1
64057088;6231;QU A;1
64057088;6241;QU A;1
64057088;6251;QU A;1
64057088;6261;QU A;1
64057088;6271;;1
64057088;6281;;1
64057088;6291;;1
64057088;6301;;1
64057100;123;QU P;1
64057100;2;;1
64057100;3451;;2
64057100;3464;;1
64057100;7235;;1
64057100;7242;;1
64057100;7245;;2
64057100;7252;;1
64057100;7275;;1
64057100;7285;;1
64057100;7295;;1
64057100;7312;;1
64057100;7385;QU F;1
64057100;7395;QU F;1
64057100;7404;;1
64057100;7405;QU F;1
64057100;7426;;1
64057100;7435;LE A;1
64057100;7435;QU F;1
64057100;7444;;1
64057100;7454;;1
64057100;7465;QU F;1
64057100;7536;;1
64057100;7545;QU J;1
64057100;7546;;1
64057100;7546;;1
64057100;7555;QU J;1
64057100;7576;;1
64057100;7606;;1
64057100;7616;;1
64057100;7683;;1
64057100;7873;;1
64057102;3550;;1
64057102;4058;;1
64057102;4828;QU F;1
64057102;4841;;1
64057102;4844;;1
64057102;4886;QU B;1
64057102;6016;QU F;1
64057102;6021;;1
64057102;6028;QU F;1
64057102;6041;QU G;1
64057102;6041;QU G;1
64057102;6068;;1
64057102;6070;CA 1;1
64057102;6070;CA 2;1
64057102;6077;QU G;1
64057102;6083;QU G;1
64057102;6088;QU F;1
64057102;6094;QU F;1
64057102;6101;QU G;1
64057102;6107;QU G;1
64057102;6109;QU G;1
64057102;6109;QU G;1
64057102;6112;QU F;1
64057102;6113;QU G;1
64057102;6119;QU G;1
64057102;6159;QU B;1
64057102;6160;QU A;1
64057102;6161;QU A;1
64057102;6169;QU B;1
64057102;6170;QU A;1
64057102;6179;QU B;1
64057102;6180;QU A;1
64057102;6189;QU B;1
64057102;6190;QU A;1
64057102;6199;QU B;1
64057102;6200;QU A;1
64057102;6209;QU B;1
64057102;6210;QU A;1
64057102;6219;QU B;1
64057102;6220;QU A;1
64057102;6229;QU B;1
64057102;6230;QU A;1
64057102;6239;QU B;1
64057102;6240;QU A;1
64057102;6249;QU B;1
64057102;6250;QU A;1
64057102;6260;;1
64057102;6261;;1
64057102;6270;;1
64057102;6280;;1
64057105;1;QU C;1
64057105;10;QU C;1
64057105;11;QU C;1
64057105;12;;1
64057105;12;QU C;1
64057105;13;;1
64057105;13;QU C;1
64057105;1385;;1
64057105;14;;1
64057105;14;;1
64057105;14;;1
64057105;14;QU B;1
64057105;14;QU B;1
64057105;15;;1
64057105;15;QU B;1
64057105;17;QU B;1
64057105;18;QU B;1
64057105;19;QU B;1
64057105;2;QU C;1
64057105;2;QU C;1
64057105;20;QU B;1
64057105;21;QU B;1
64057105;22;QU B;1
64057105;23;QU B;1
64057105;24;QU B;1
64057105;25;QU B;1
64057105;26;QU B;1
64057105;27;QU B;1
64057105;28;QU B;1
64057105;29;QU B;1
64057105;3;QU C;1
64057105;30;QU B;1
64057105;31;QU B;1
64057105;3723;;1
64057105;3730;;1
64057105;3747;;1
64057105;3771;;1
64057105;3783;;1
64057105;3823;CA 1;1
64057105;3843;;1
64057105;4;QU C;1
64057105;4006;;1
64057105;4006;;1
64057105;4006;CA 1;1
64057105;4006;CA 2;1
64057105;4006;CA 3;1
64057105;4006;LJ 1;1
64057105;4006;LJ 2;1
64057105;4006;LJ 3;1
64057105;4035;QU B;1
64057105;4164;;1
64057105;4178;;1
64057105;4194;;7
64057105;4209;;1
64057105;4209;;20
64057105;4209;BL 1;37
64057105;4209;BL 10;32
64057105;4209;BL 11;32
64057105;4209;BL 12;32
64057105;4209;BL 13;32
64057105;4209;BL 2;32
64057105;4209;BL 3;24
64057105;4209;BL 4;24
64057105;4209;BL 5;32
64057105;4209;BL 6;32
64057105;4209;BL 7;24
64057105;4209;BL 8;24
64057105;4209;BL 9;32
64057105;4216;;1
64057105;4216;;1
64057105;4316;;1
64057105;4316;LJ 1;1
64057105;4316;LJ 2;1
64057105;4358;;1
64057105;4358;;2
64057105;4381;;1
64057105;4484;;1
64057105;4484;;1
64057105;4498;;1
64057105;4498;LJ 1;1
64057105;45;;1
64057105;4535;;1
64057105;45655;;1
64057105;4655;;1
64057105;4804;QU A;1
64057105;4804;QU A;1
64057105;4814;QU A;1
64057105;4824;QU A;1
64057105;4834;QU A;1
64057105;4844;QU A;1
64057105;4844;QU A;1
64057105;4844;QU A;1
64057105;4866;QU B;1
64057105;4871;QU G;1
64057105;4876;QU B;1
64057105;4886;QU B;1
64057105;4895;QU F;1
64057105;4896;QU B;1
64057105;4907;;1
64057105;4907;LJ 1;1
64057105;4907;LJ 2;1
64057105;4932;;1
64057105;4932;;1
64057105;4940;;1
64057105;4940;;1
64057105;4941;;1
64057105;4943;;1
64057105;4943;;1
64057105;4944;;1
64057105;4944;LJ A;1
64057105;4946;;1
64057105;4946;CA A;1
64057105;4946;LE B;1
64057105;4946;LE B;1
64057105;4946;LE B;1
64057105;4946;LE B;1
64057105;4946;LJ A;1
64057105;4947;;1
64057105;4954;;1
64057105;5;QU C;1
64057105;5851;;1
64057105;5881;;1
64057105;5889;;1
64057105;5897;;1
64057105;5905;;1
64057105;5921;;1
64057105;5929;;1
64057105;5937;;1
64057105;5961;;1
64057105;6;QU C;1
64057105;6029;;1
64057105;6037;;1
64057105;6045;;1
64057105;6061;;1
64057105;6061;;1
64057105;6069;;1
64057105;6085;;1
64057105;6158;QU B;1
64057105;6168;QU B;1
64057105;6178;QU B;1
64057105;6188;QU B;1
64057105;6198;QU B;1
64057105;6208;QU B;1
64057105;6217;;1
64057105;6218;QU B;1
64057105;6228;QU B;1
64057105;6238;QU B;1
64057105;7;QU C;1
64057105;8;QU C;1
64057105;9;QU C;1
64057113;5253;;1
64057113;5257;;1
64057113;5258;;1
64057113;5262;;1
64057113;5265;CA 1;1
64057113;5265;CA 2;1
64057113;5272;;1
64057113;5279;;1
64057113;5280;;1
64057113;5287;;1
64057113;5287;LJ 1;1
64057113;5288;;1
64057113;5290;;1
64057113;5295;;1
64057113;5312;;1
64057113;5696;;1
64057113;5842;;1
64057113;5850;;1
64057113;5857;;1
64057113;5858;;1
64057113;5865;;1
64057113;5873;;1
64057113;5878;;1
64057113;5881;;1
64057113;5889;;1
64057113;5897;;1
64057113;5905;;1
64057113;5906;;1
64057113;5922;;1
64057113;5929;;1
64057113;5930;;1
64057113;5938;;1
64057113;5962;;1
64057113;5964;;1
64057113;5970;;1
64057113;6016;;1
64057113;6021;;1
64057113;6021;;1
64057113;6024;;1
64057113;6027;;1
64057113;6030;;1
64057113;6041;;1
64057113;6042;;1
64057113;6051;;1
64057113;6067;;1
64057113;6068;;1
64057113;6069;;1
64057113;6072;;1
64057113;6073;;1
64057113;6078;;1
64057113;6078;;1
64057113;6081;;1
64057113;6087;;1
64057113;6090;;1
64057113;6114;;1
64057113;6120;;1
64057115;5310;CA 1;1
64057115;5310;CA 2;1
64057115;5367;;1
64057115;5371;;1
64057115;5377;;1
64057115;5380;;1
64057115;5410;;1
64057115;5425;;1
64057115;5430;;1
64057115;5433;CA 1;1
64057115;5433;CA 2;1
64057115;5438;;1
64057115;5446;;1
64057115;5447;CA 1;1
64057115;5447;CA 2;1
64057115;5454;;1
64057115;5455;;1
64057115;5462;;1
64057115;5463;;1
64057115;5470;;1
64057115;5471;;1
64057115;5477;;1
64057115;5478;;1
64057115;5485;;1
64057115;5485;;1
64057115;5486;;1
64057115;5493;;1
64057115;5494;;1
64057115;5494;CA 1;1
64057115;5494;CA 2;1
64057115;5504;;1
64057115;5508;;1
64057115;5516;;1
64057115;5569;;1
64057115;5570;;1
64057115;5578;;1
64057115;5584;;1
64057115;5585;;1
64057115;5592;;1
64057115;5593;;1
64057115;5600;;1
64057115;5606;;1
64057115;5614;;1
64057118;10;QU F;1
64057118;11;QU F;1
64057118;16;QU F;1
64057118;17;QU F;1
64057118;5452;;1
64057118;5499;;1
64057118;5524;;1
64057118;5579;;1
64057118;5671;;1
64057118;6011;QU F;1
64057118;6015;QU F;1
64057118;6018;QU E;1
64057118;6021;QU F;1
64057118;6024;QU E;1
64057118;6027;QU F;1
64057118;6030;QU E;1
64057118;6035;QU F;1
64057118;6042;QU E;1
64057118;6048;QU E;1
64057118;6048;QU E;1
64057118;6054;QU E;1
64057118;6057;QU F;1
64057118;6060;QU E;1
64057118;6065;QU F;1
64057118;6066;QU E;1
64057118;6068;QU E;1
64057118;6068;QU F;1
64057118;6069;QU F;1
64057118;6084;QU E;1
64057118;6090;QU E;1
64057118;6096;QU E;1
64057118;6099;QU F;1
64057118;6102;QU E;1
64057118;6105;QU F;1
64057123;5288;CA 1;1
64057123;5288;CA 2;1
64057123;5289;CA 1;1
64057123;5289;CA 2;1
64057123;5290;;1
64057123;5356;;1
64057123;5388;;1
64057123;5398;;1
64057123;5415;;1
64057123;5419;;1
64057123;5426;;1
64057123;5427;;1
64057123;5436;;1
64057123;5436;;1
64057123;5461;;1
64057123;5462;;1
64057123;5464;;1
64057123;5466;CA 1;1
64057123;5466;CA 2;1
64057123;5466;CA 3;1
64057123;5474;;1
64057123;5474;;1
64057123;5481;;1
64057123;5482;;1
64057123;5490;;1
64057123;5491;;1
64057123;5498;;1
64057123;5506;;1
64057123;5516;;1
64057123;5526;;1
64057123;5531;CA 1;1
64057123;5531;CA 2;1
64057123;5541;;1
64057123;5551;;1
64057123;5558;;1
64057123;5572;;1
64057123;5581;;1
64057123;5582;;1
64057123;5589;;1
64057123;5598;;1
64057123;5603;;1
64057123;5605;;1
64057123;5606;;1
64057123;5611;;1
64057123;5614;;1
64057123;5614;;1
64057123;5621;;1
64057123;5622;;1
64057123;5622;;1
64057123;5629;;1
64057123;5632;;1
64057123;5646;;1
64057123;5654;;1
64057123;5670;CA 1;1
64057123;5670;CA 2;1
64057123;5671;CA 1;1
64057123;5671;CA 2;1
64057123;5671;CA 3;1
64057123;5830;;1
64057130;5872;;1
64057130;5874;;1
64057130;5876;;1
64057130;5890;;1
64057130;5908;;1
64057130;5911;;1
64057130;5912;;1
64057130;5914;;1
64057130;5936;;1
64057130;5937;;1
64057130;5943;;1
64057130;5951;;1
64057130;5952;;1
64057130;5960;;1
64057130;5967;;1
64057130;5968;;1
64057130;6016;;1
64057130;6022;;1
64057130;6027;;1
64057130;6030;;1
64057130;6031;;1
64057130;6037;;1
64057130;6044;;1
64057130;6049;;1
64057130;6050;;1
64057130;6055;;1
64057130;6056;;1
64057130;6073;;1
64057130;6074;;1
64057130;6079;;1
64057130;6080;;1
64057130;6086;;1
64057130;6091;;1
64057130;6092;;1
64057130;6094;;1
64057135;519;;1
64057135;5409;;1
64057135;5410;;1
64057135;5411;;1
64057135;5411;;1
64057135;5411;CA 1;1
64057135;5411;CA 2;1
64057135;5419;CA 1;1
64057135;5419;CA 2;1
64057135;5428;;1
64057135;5434;;1
64057135;5442;;1
64057135;5443;;1
64057135;5450;;1
64057135;5450;;1
64057135;5451;;1
64057135;5458;;1
64057135;5458;;1
64057135;5459;;1
64057135;5466;;1
64057135;5474;;1
64057135;5475;;1
64057135;5482;;4
64057135;5490;;1
64057135;5491;CA 1;1
64057135;5491;CA 2;1
64057135;5499;;1
64057135;5506;;1
64057135;5507;;1
64057135;5514;;1
64057135;5515;;1
64057135;5521;;1
64057135;5522;;8
64057135;5529;;1
64057135;5551;;1
64057135;5559;;1
64057135;5560;;1
64057135;5560;;1
64057135;5563;;1
64057135;5567;;1
64057135;5568;;1
64057135;5574;;1
64057135;5575;;1
64057135;5581;;1
64057135;5589;;1
64057135;5592;;1
64057135;5592;;1
64057135;5597;;1
64057135;5600;;1
64057135;5608;;1
64057135;5621;CA 1;1
64057135;5621;CA 2;1
64057135;5629;;1
64057135;5632;;1
64057135;5633;;1
64057135;5637;;1
64057135;5640;;1
64057135;5646;;1
64057135;5647;;1
64057135;5647;;1
64057135;5650;;1
64057135;5654;;1
64057135;5657;;1
64057135;5662;;1
64057135;5667;;1
64057135;5670;;1
64057135;5671;;1
64057135;5675;;1
64057135;5675;LD;1
64057135;5678;;1
64057135;5679;;1
64057135;5694;;1
64057135;5695;;1
64057135;5696;;1
64057135;5704;;1
64057135;5705;;1
64057135;5712;;1
64057135;5720;;1
64057135;5786;;1
64057135;5794;;1
64057135;5802;;1
64057135;5809;;1
64057135;5810;;1
64057135;5813;;1
64057135;5816;;1
64057135;5826;;1
64057135;5829;;1
64057135;5834;;1
64057135;5842;;1
64057135;5850;;1
64057135;5858;;1
64057135;5865;;1
64057135;5866;;1
64057135;5876;;1
64057135;5886;;1
64057135;5889;;1
64057135;5897;;1
64057135;5898;;1
64057135;5906;;1
64057135;5911;;1
64057135;5914;;1
64057135;5930;;1
64057135;5937;;1
64057135;5938;;1
64057135;5954;;1
64057135;5961;;1
64057135;5962;;1
64057135;5969;;1
64057135;5970;;1
64057135;6039;;1
64057135;6048;CA 17;1
64057135;6057;;1
64057135;6058;;1
64057135;6071;;1
64057135;6085;;1
64057135;6102;;1
64057135;6103;;1
64057135;6109;;1
64057135;6110;;1
64057135;6118;;1
64057135;6160;;1
64057142;5405;;1
64057142;5411;;1
64057142;5422;;1
64057142;5426;CA 1;1
64057142;5426;CA 2;1
64057142;5435;;1
64057142;5439;;1
64057142;5444;;1
64057142;5449;;1
64057142;5451;;1
64057142;5465;;1
64057142;5466;;1
64057142;5470;;1
64057142;5470;;1
64057142;5472;;1
64057142;5476;;1
64057142;5481;;1
64057142;5482;CA 1;1
64057142;5482;CA 2;1
64057142;5491;;1
64057142;5497;;1
64057142;5505;;1
64057142;5505;;1
64057142;5513;;1
64057142;5513;;1
64057142;5521;;1
64057142;5531;;1
64057142;5531;;1
64057142;5553;;1
64057142;5553;;1
64057142;5567;;1
64057142;5575;;1
64057142;5583;;1
64057142;5591;;1
64057142;5606;;1
64057142;5607;;1
64057142;5617;;1
64057142;5622;;1
64057142;5623;;1
64057142;5630;;1
64057142;5631;;1
64057142;5639;;1
64057142;5646;;1
64057142;5647;CA 1;1
64057142;5647;CA 2;1
64057142;5654;;1
64057142;5662;;1
64057142;5665;;1
64057142;5665;CA 2;1
64057144;3;QU A;1
64057144;5410;;1
64057144;5417;;1
64057144;5418;;1
64057144;5427;;1
64057144;5428;;1
64057144;5438;;1
64057144;5445;;1
64057144;5447;;1
64057144;5448;;1
64057144;5450;;1
64057144;5457;;1
64057144;5458;;1
64057144;5465;;1
64057144;5466;;1
64057144;5474;;1
64057144;5475;;1
64057144;5487;;1
64057144;5498;CA 1;1
64057144;5498;CA 2;1
64057144;5498;CA 3;1
64057144;5498;CA 4;1
64057144;5506;;1
64057144;5512;;1
64057144;5522;;1
64057144;5530;;1
64057144;5550;;1
64057144;5558;;1
64057144;5574;;1
64057144;5582;;1
64057144;5594;;1
64057144;5600;;1
64057144;5605;;1
64057144;5608;;1
64057144;5613;;1
64057144;5621;;1
64057144;5622;;1
64057144;5629;;1
64057144;5630;;1
64057144;5637;;1
64057144;5646;;1
64057144;5653;;1
64057144;5656;;1
64057144;5661;;1
64057144;5669;;1
64057144;5669;CA 1;1
64057144;5669;CA 2;1
64057144;5676;CA 1;1
64057144;5676;CA 2;1
64057144;5679;;1
64057144;5683;;1
64057144;5697;;1
64057144;5698;;1
64057144;5700;;1
64057144;5706;;1
64057144;5881;;1
64057144;6477;;1
64057145;1;;1
64057145;1;QU A;1
64057145;10;;1
64057145;10;QU A;1
64057145;11;;1
64057145;11;QU A;1
64057145;12;;1
64057145;12;QU A;1
64057145;13;;1
64057145;13;QU A;1
64057145;14;;1
64057145;14;QU A;1
64057145;15;;1
64057145;15;QU A;1
64057145;16;;1
64057145;16;QU A;1
64057145;17;;1
64057145;17;;1
64057145;17;QU A;1
64057145;18;;1
64057145;19;;1
64057145;2;;1
64057145;2;QU A;1
64057145;20;;1
64057145;21;;1
64057145;22;;1
64057145;23;;1
64057145;24;;1
64057145;25;;1
64057145;26;;1
64057145;3;;1
64057145;3;QU A;1
64057145;4;;1
64057145;4;QU A;1
64057145;4;QU A;1
64057145;5;;1
64057145;5;QU A;1
64057145;5395;;1
64057145;5399;;1
64057145;5401;;1
64057145;5403;;1
64057145;5403;;5
64057145;5409;;1
64057145;5419;;1
64057145;5427;;1
64057145;5433;;1
64057145;5443;;1
64057145;5451;;1
64057145;5459;;1
64057145;5473;;1
64057145;5475;;1
64057145;5483;;1
64057145;5495;;1
64057145;5495;;1
64057145;5507;;1
64057145;5511;;1
64057145;5521;;1
64057145;5529;;1
64057145;5551;;1
64057145;5567;;1
64057145;5570;;1
64057145;5571;;1
64057145;5583;;1
64057145;5591;;1
64057145;5605;;1
64057145;5607;;1
64057145;5615;;1
64057145;5627;;1
64057145;5631;;1
64057145;5639;;1
64057145;5647;;1
64057145;5655;;1
64057145;5671;;1
64057145;5675;;1
64057145;5679;;1
64057145;5687;;1
64057145;5703;;1
64057145;5711;;1
64057145;5715;;1
64057145;5727;;1
64057145;5739;CA 1;1
64057145;5739;CA 2;1
64057145;5739;CA 3;1
64057145;6;;1
64057145;6;QU A;1
64057145;7;;1
64057145;7;QU A;1
64057145;8;;1
64057145;9;;1
64057145;9;QU A;1
64057145;9;QU A;1
64057158;18;;1
64057158;18;;1
64057158;18;CA 2;1
64057158;19;;1
64057158;20;;1
64057158;21;;1
64057158;22;;1
64057158;23;;1
64057158;23;;1
64057158;24;;1
64057158;25;;1
64057158;26;;1
64057158;27;;1
64057158;28;CA 1;1
64057158;28;CA 2;1
64057158;29;;1
64057158;30;;1
64057158;31;;1
64057158;32;;1
64057158;33;;1
64057158;34;;4
64057158;3770;;1
64057158;4085;;1
64057158;4820;;1
64057158;4969;CA 1;1
64057158;4969;CA 2;1
64057158;4981;;1
64057158;4990;;1
64057158;4991;;1
64057158;4998;;1
64057158;5001;;1
64057158;5008;;1
64057158;5011;;1
64057158;5016;;1
64057158;5016;;1
64057158;5023;;1
64057158;5024;;1
64057158;5031;;1
64057158;5032;;1
64057158;5051;;1
64057158;5063;;1
64057158;5073;;1
64057158;5083;;1
64057158;5093;;1
64057158;5107;;1
64057158;5206;QU A;1
64057158;5210;;1
64057158;5214;;1
64057158;5220;;1
64057158;5230;CA 1;1
64057158;5230;CA 2;1
64057158;5240;;1
64057158;5326;;6
64057158;5336;;2
64057158;5336;;4
64057158;5346;;1
64057158;5398;;1
64057158;5398;LJ .;1
64057158;5430;;1
64057158;5434;;1
64057158;5434;;1
64057158;5438;;1
64057158;5446;;1
64057158;5456;;1
64057158;5462;;1
64057158;5470;CA 1;1
64057158;5470;CA 2;1
64057158;5478;;1
64057158;5486;;1
64057158;5490;;1
64057158;5494;;1
64057158;5494;;1
64057158;5510;;1
64057158;5518;;1
64057158;5518;;1
64057158;5542;;1
64057158;5542;;1
64057158;5550;;1
64057158;5558;;1
64057158;5566;;3
64057158;5590;;1
64057158;5604;;1
64057158;5604;;1
64057158;5612;;1
64057158;5636;;1
64057158;5649;;1
64057158;5652;;1
64057158;5668;;1
64057158;5670;;1
64057158;5684;;1
64057158;5692;;1
64057158;5700;;1
64057158;5708;;1
64057158;5716;;1
64057158;5724;;1
64057158;5740;;1
64057158;5764;;3
64057158;5772;;1
64057158;5774;;1
64057158;5780;;1
64057158;5782;;1
64057158;5944;;1
64057158;6180;QU A;1
64057158;6190;QU A;1
64057158;6200;QU A;1
64057158;6210;QU A;1
64057158;6250;QU A;1
64057158;6260;QU A;1
64057158;90;LE A;1
64057170;2;LJ 2;1
64057170;4410;;1
64057170;4410;;1
64057170;5200;;1
64057170;5200;LJ 1;1
64057170;6159;;1
64057170;6169;;1
64057170;6179;;1
64057170;6209;;1
64057170;6279;;1
64057170;6283;CA 1;1
64057170;6283;CA 2;1
64057170;6288;;1
64057170;6360;;1
64057170;6378;;1
64057170;6410;;1
64057170;6454;CA 1;1
64057170;6454;CA 2;1
64057170;6464;;1
64057170;6474;;1
64057175;4095;;1
64057175;4751;;1
64057175;4755;;1
64057175;4761;;1
64057175;4765;;1
64057175;4771;CA 1;1
64057175;4771;CA 2;1
64057175;4771;CA 3;1
64057175;4771;CA 4;1
64057175;4811;;1
64057175;4951;;1
64057175;4971;;1
64057175;4981;;1
64057175;5001;;1
64057175;5062;;1
64057175;5079;;1
64057175;5082;;1
64057175;5084;;1
64057175;5089;;1
64057175;5092;;1
64057175;5101;;1
64057175;5104;CA 1;1
64057175;5104;CA 2;1
64057175;5104;CA 3;1
64057180;1;;1
64057180;10;;1
64057180;11;;1
64057180;11;;1
64057180;12;;1
64057180;13;;1
64057180;14;;1
64057180;15;;1
64057180;16;;1
64057180;17;;1
64057180;17;CA 2;1
64057180;19;;1
64057180;2;;1
64057180;20;;1
64057180;21;;1
64057180;22;;1
64057180;22;CA 2;1
64057180;22;CA 3;1
64057180;23;;1
64057180;24;;1
64057180;25;QU F;1
64057180;26;;1
64057180;27;;1
64057180;29;;1
64057180;29;;1
64057180;3;;1
64057180;30;;1
64057180;31;;1
64057180;32;;1
64057180;33;;1
64057180;34;;1
64057180;4;;1
64057180;4070;CA 1;1
64057180;4070;CA 2;1
64057180;4969;;1
64057180;4981;;1
64057180;4982;;1
64057180;4991;;1
64057180;4992;;1
64057180;5;;1
64057180;5001;;1
64057180;5002;;1
64057180;5011;;1
64057180;5012;;1
64057180;5021;;1
64057180;5022;;3
64057180;5031;;1
64057180;5032;;1
64057180;5051;;1
64057180;5052;;3
64057180;5061;;1
64057180;5064;;1
64057180;5071;;1
64057180;5071;CA 1;1
64057180;5071;CA 2;1
64057180;5074;;1
64057180;5081;;1
64057180;5091;;1
64057180;5094;;1
64057180;5101;;1
64057180;5101;;1
64057180;5104;;1
64057180;5359;;1
64057180;5434;;1
64057180;5435;;1
64057180;5798;;1
64057180;5884;;1
64057180;5908;;1
64057180;5910;;1
64057180;5914;;1
64057180;5933;;1
64057180;5934;;1
64057180;5942;;1
64057180;5950;;1
64057180;5974;;1
64057180;5994;;1
64057180;6;;1
64057180;6004;;1
64057180;6022;;1
64057180;6041;;1
64057180;6149;;1
64057180;6159;;1
64057180;6169;;1
64057180;6179;;1
64057180;6189;;1
64057180;6199;;1
64057180;6209;;1
64057180;6219;;1
64057180;6265;;1
64057180;7;;1
64057180;8;;1
64057180;9;;1
64057195;3600;;1
64057195;3667;;1
64057195;3667;;1
64057195;3667;CA 2;1
64057195;3802;;1
64057195;3812;;1
64057195;3822;;1
64057195;3822;;1
64057195;3832;;1
64057195;3832;;1
64057195;3872;;1
64057195;3886;;1
64057195;4086;;1
64057195;4094;;1
64057195;4102;;1
64057195;4102;;1
64057195;4112;;1
64057195;4120;;1
64057195;4120;;1
64057195;4130;;8
64057195;4140;;1
64057195;4140;CA 1;1
64057195;4140;CA 2;1
64057195;4148;;1
64057195;4182;;1
64057195;4182;LJ A;1
64057195;4182;LJ B;1
64057195;4190;;1
64057195;4190;;1
64057195;4198;;1
64057195;4206;;1
64057195;5321;;1
64057195;5365;;1
64057195;5375;;1
64057195;5405;;1
64057195;5441;;1
64057195;5446;CA 1;1
64057195;5446;CA 2;1
64057195;5446;CA 3;1
64057195;5449;;1
64057195;5525;;1
64057195;5535;;1
64057195;5540;;1
64057195;5546;;1
64057195;5697;;1
64057195;5930;;3
64057195;5957;;1
64057195;5960;;1
64057195;5960;;1
64057195;5980;;1
64057195;5980;;1
64057195;6025;;1
64057195;6037;;1
64057195;6037;;1
64057195;6039;;1
64057195;6049;;1
64057195;6049;;1
64057195;6109;;1
64057195;6123;;1
64057195;6197;;1
64057195;6197;LJ 1;1
64057195;6197;LJ 2;1
64057200;1;QU E;1
64057200;1;QU F;1
64057200;1;QU G;1
64057200;1;QU H;1
64057200;1;QU I;1
64057200;1;QU J;1
64057200;1;QU C;1
64057200;1;QU D;1
64057200;10;QU E;1
64057200;10;QU F;1
64057200;10;QU G;1
64057200;10;QU H;1
64057200;10;QU I;1
64057200;10;QU J;1
64057200;10;QU C;1
64057200;11;QU E;1
64057200;11;QU F;1
64057200;11;QU G;1
64057200;11;QU H;1
64057200;11;QU I;1
64057200;11;QU J;1
64057200;11;QU C;1
64057200;11;QU D;1
64057200;12;QU E;1
64057200;12;QU F;1
64057200;12;QU G;1
64057200;12;QU H;1
64057200;12;QU I;1
64057200;12;QU J;1
64057200;12;QU C;1
